"id";"uri";"nome";"idLegislaturaInicial";"idLegislaturaFinal";"nomeCivil";"cpf";"siglaSexo";"urlRedeSocial";"urlWebsite";"dataNascimento";"dataFalecimento";"ufNascimento";"municipioNascimento";"urlFoto";"escolaridade"
"179385";"https://dadosabertos.camara.leg.br/api/v2/deputados/179385";"LÉO OLIVEIRA";"54";"54";"OCIMAR DONIZETI LEO OLIVEIRA";"";"M";"";"";"1964-12-29";"";"SP";"Barrinha";"https://www.camara.leg.br/internet/deputado/bandep/179385.jpg";"Superior Incompleto"
"73716";"https://dadosabertos.camara.leg.br/api/v2/deputados/73716";"LEOMAR QUINTANILHA";"48";"54";"LEOMAR DE MELO QUINTANILHA";"";"M";"";"";"1945-10-23";"";"GO";"Goiânia";"https://www.camara.leg.br/internet/deputado/bandep/73716.jpg";"Superior"
"74368";"https://dadosabertos.camara.leg.br/api/v2/deputados/74368";"LEONARDO VILELA";"52";"54";"LEONARDO MOURA VILELA";"";"M";"";"";"1963-12-22";"";"MG";"Belo Horizonte";"https://www.camara.leg.br/internet/deputado/bandep/74368.jpg";"Superior"
"160533";"https://dadosabertos.camara.leg.br/api/v2/deputados/160533";"LILIAM SÁ";"54";"54";"LILIAM SÁ DE PAULA";"";"F";"";"";"1960-04-22";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/160533.jpg";"Superior"
"141462";"https://dadosabertos.camara.leg.br/api/v2/deputados/141462";"LIRA MAIA";"53";"54";"JOAQUIM DE LIRA MAIA";"";"M";"";"";"1952-09-01";"";"PA";"Santarém";"https://www.camara.leg.br/internet/deputado/bandep/141462.jpg";"Superior"
"160555";"https://dadosabertos.camara.leg.br/api/v2/deputados/160555";"LOURIVAL MENDES";"54";"54";"LOURIVAL MENDES DA FONSECA FILHO";"";"M";"";"";"1955-03-27";"";"MA";"São Luís";"https://www.camara.leg.br/internet/deputado/bandep/160555.jpg";"Superior"
"73474";"https://dadosabertos.camara.leg.br/api/v2/deputados/73474";"LUCI CHOINACKI";"49";"54";"LUCI TERESINHA KOSWOSKI CHOINACKI";"";"F";"";"";"1954-03-17";"";"SC";"Descanso";"https://www.camara.leg.br/internet/deputado/bandep/73474.jpg";"Ginasial"
"73982";"https://dadosabertos.camara.leg.br/api/v2/deputados/73982";"LUCIANO CASTRO";"49";"54";"LUCIANO DE SOUZA CASTRO";"";"M";"";"";"1949-08-22";"";"CE";"Fortaleza";"https://www.camara.leg.br/internet/deputado/bandep/73982.jpg";"Superior"
"160513";"https://dadosabertos.camara.leg.br/api/v2/deputados/160513";"LUCIANO MOREIRA";"54";"54";"LUCIANO FERNANDES MOREIRA";"";"M";"";"";"1952-07-29";"2011-06-16";"CE";"Uruoca";"https://www.camara.leg.br/internet/deputado/bandep/160513.jpg";"Mestrado Incompleto"
"73777";"https://dadosabertos.camara.leg.br/api/v2/deputados/73777";"LUCIANO PIZZATTO";"49";"54";"LUCIANO PIZZATTO";"";"M";"";"";"1957-03-23";"2018-03-21";"PR";"Curitiba";"https://www.camara.leg.br/internet/deputado/bandep/73777.jpg";"Superior"
"74133";"https://dadosabertos.camara.leg.br/api/v2/deputados/74133";"LUIZ ALBERTO";"50";"54";"LUIZ ALBERTO SILVA DOS SANTOS";"";"M";"";"";"1953-01-03";"2023-12-13";"BA";"Maragogipe";"https://www.camara.leg.br/internet/deputado/bandep/74133.jpg";"Superior Incompleto"
"160547";"https://dadosabertos.camara.leg.br/api/v2/deputados/160547";"LUIZ ARGÔLO";"54";"54";"JOÃO LUIZ CORREIA ARGÔLO DOS SANTOS";"";"M";"http://www.twitter.com/luizargolo_1133";"";"1980-06-23";"";"BA";"Entre Rios";"https://www.camara.leg.br/internet/deputado/bandep/160547.jpg";"Superior Incompleto"
"141486";"https://dadosabertos.camara.leg.br/api/v2/deputados/141486";"LUIZ CARLOS SETIM";"53";"54";"LUIZ CARLOS SETIM";"";"M";"";"";"1944-05-02";"";"PR";"São José dos Pinhais";"https://www.camara.leg.br/internet/deputado/bandep/141486.jpg";"Superior"
"171618";"https://dadosabertos.camara.leg.br/api/v2/deputados/171618";"LUIZ DE DEUS";"54";"54";"LUIZ BARBOSA DE DEUS";"";"M";"";"";"1938-06-05";"2025-05-23";"SE";"Brejo Grande";"https://www.camara.leg.br/internet/deputado/bandep/171618.jpg";"Superior"
"160662";"https://dadosabertos.camara.leg.br/api/v2/deputados/160662";"LUIZ FERNANDO MACHADO";"54";"54";"LUIZ FERNANDO ARANTES MACHADO";"";"M";"";"";"1977-10-08";"";"MG";"Patos de Minas";"https://www.camara.leg.br/internet/deputado/bandep/160662.jpg";"Superior"
"161962";"https://dadosabertos.camara.leg.br/api/v2/deputados/161962";"LUIZ NOÉ";"54";"54";"LUIZ NOÉ SOUZA SOARES";"";"M";"";"";"1975-09-14";"";"RS";"Cruz Alta";"https://www.camara.leg.br/internet/deputado/bandep/161962.jpg";"Superior"
"161906";"https://dadosabertos.camara.leg.br/api/v2/deputados/161906";"LUIZ OTAVIO";"54";"54";"LUIZ OTAVIO OLIVEIRA CAMPOS";"";"M";"";"";"1954-05-27";"";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/161906.jpg";"Superior"
"160550";"https://dadosabertos.camara.leg.br/api/v2/deputados/160550";"LUIZ PITIMAN";"54";"54";"LUIZ CARLOS PIETSCHMANN";"";"M";"";"";"1962-03-30";"";"PR";"Toledo";"https://www.camara.leg.br/internet/deputado/bandep/160550.jpg";"Superior Incompleto"
"74802";"https://dadosabertos.camara.leg.br/api/v2/deputados/74802";"MAGELA";"51";"54";"GERALDO MAGELA PEREIRA";"";"M";"";"";"1956-12-26";"";"MG";"Patos de Minas";"https://www.camara.leg.br/internet/deputado/bandep/74802.jpg";"Secundário"
"149327";"https://dadosabertos.camara.leg.br/api/v2/deputados/149327";"MAJOR FÁBIO";"53";"54";"FÁBIO RODRIGUES DE OLIVEIRA";"";"M";"";"";"1969-11-04";"";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/149327.jpg";"Superior"
"179382";"https://dadosabertos.camara.leg.br/api/v2/deputados/179382";"MANOEL ANTUNES";"54";"54";"MANOEL ANTUNES";"";"M";"";"";"1934-03-01";"2017-03-04";"SP";"São José do Rio Preto";"https://www.camara.leg.br/internet/deputado/bandep/179382.jpg";"Superior"
"74456";"https://dadosabertos.camara.leg.br/api/v2/deputados/74456";"MANOEL SALVIANO";"51";"54";"MANOEL SALVIANO SOBRINHO";"";"M";"";"";"1939-09-24";"";"CE";"Várzea Alegre";"https://www.camara.leg.br/internet/deputado/bandep/74456.jpg";"Superior"
"171622";"https://dadosabertos.camara.leg.br/api/v2/deputados/171622";"MANUEL ROSA NECA";"54";"54";"MANUEL ROSA DA SILVA";"";"M";"";"";"1946-03-04";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/171622.jpg";"Superior"
"141492";"https://dadosabertos.camara.leg.br/api/v2/deputados/141492";"MANUELA D'ÁVILA";"53";"54";"MANUELA PINTO VIEIRA D'ÁVILA";"";"F";"";"";"1981-08-18";"";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/141492.jpg";"Superior"
"74124";"https://dadosabertos.camara.leg.br/api/v2/deputados/74124";"MARÇAL FILHO";"50";"54";"MARÇAL GONÇALVES LEITE FILHO";"";"M";"";"";"1964-10-14";"";"MS";"Dourados";"https://www.camara.leg.br/internet/deputado/bandep/74124.jpg";"Superior"
"178821";"https://dadosabertos.camara.leg.br/api/v2/deputados/178821";"MARCELINHO CARIOCA";"54";"54";"MARCELO PEREIRA SURCIN";"";"M";"";"";"1971-02-01";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/178821.jpg";"Superior"
"146613";"https://dadosabertos.camara.leg.br/api/v2/deputados/146613";"MARCELO ALMEIDA";"53";"54";"MARCELO BELTRÃO DE ALMEIDA";"";"M";"";"";"1966-10-06";"";"PR";"Curitiba";"https://www.camara.leg.br/internet/deputado/bandep/146613.jpg";"Superior"
"74143";"https://dadosabertos.camara.leg.br/api/v2/deputados/74143";"MARCELO GUIMARÃES FILHO";"52";"54";"MARCELO DE OLIVEIRA GUIMARÃES FILHO";"";"M";"http://twitter.com/marceloguima";"";"1976-03-01";"";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/74143.jpg";"Superior"
"74363";"https://dadosabertos.camara.leg.br/api/v2/deputados/74363";"MARCIO BITTAR";"51";"54";"MÁRCIO MIGUEL BITTAR";"";"M";"";"";"1963-06-28";"";"SP";"Franca";"https://www.camara.leg.br/internet/deputado/bandep/74363.jpg";"Superior"
"141497";"https://dadosabertos.camara.leg.br/api/v2/deputados/141497";"MÁRCIO FRANÇA";"53";"54";"MÁRCIO LUIZ FRANÇA GOMES";"";"M";"";"";"1963-06-23";"";"SP";"Santos";"https://www.camara.leg.br/internet/deputado/bandep/141497.jpg";"Superior"
"141496";"https://dadosabertos.camara.leg.br/api/v2/deputados/141496";"MARCIO JUNQUEIRA";"53";"54";"MÁRCIO HENRIQUE JUNQUEIRA PEREIRA";"";"M";"";"";"1968-01-27";"";"DF";"Brasília";"https://www.camara.leg.br/internet/deputado/bandep/141496.jpg";"Secundário"
"74744";"https://dadosabertos.camara.leg.br/api/v2/deputados/74744";"MARCIO REINALDO MOREIRA";"50";"54";"MÁRCIO REINALDO DIAS MOREIRA";"";"M";"";"";"1942-11-03";"";"MG";"Sete Lagoas";"https://www.camara.leg.br/internet/deputado/bandep/74744.jpg";"Superior"
"74745";"https://dadosabertos.camara.leg.br/api/v2/deputados/74745";"MARCOS LIMA";"47";"54";"MARCOS GUIMARAES DE CERQUEIRA LIMA";"";"M";"";"";"1946-06-25";"2021-02-13";"MG";"Itaúna";"https://www.camara.leg.br/internet/deputado/bandep/74745.jpg";"Superior"
"176794";"https://dadosabertos.camara.leg.br/api/v2/deputados/176794";"MARIA LUCIA PRANDI";"54";"54";"MARIA LUCIA PRANDI GOMES";"";"F";"";"";"1944-11-29";"2015-10-07";"SP";"Potirendaba";"https://www.camara.leg.br/internet/deputado/bandep/176794.jpg";"Mestrado"
"164361";"https://dadosabertos.camara.leg.br/api/v2/deputados/164361";"MARINA SANTANNA";"54";"54";"MARINA PIGNATARO SANT'ANNA";"";"F";"";"";"1958-10-14";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/164361.jpg";"Superior"
"74747";"https://dadosabertos.camara.leg.br/api/v2/deputados/74747";"MÁRIO DE OLIVEIRA";"47";"54";"MÁRIO DE OLIVEIRA";"";"M";"";"";"1945-11-03";"";"SP";"Júlio Mesquita";"https://www.camara.leg.br/internet/deputado/bandep/74747.jpg";"Primário"
"168447";"https://dadosabertos.camara.leg.br/api/v2/deputados/168447";"MÁRIO FEITOZA";"54";"54";"MARIO FEITOZA DE CARVALHO FREITAS";"";"M";"";"";"1953-09-02";"";"CE";"Tauá";"https://www.camara.leg.br/internet/deputado/bandep/168447.jpg";"Superior"
"74635";"https://dadosabertos.camara.leg.br/api/v2/deputados/74635";"MÁRIO NEGROMONTE";"50";"54";"MÁRIO SÍLVIO MENDES NEGROMONTE";"";"M";"";"";"1950-07-06";"";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/74635.jpg";"Superior"
"121759";"https://dadosabertos.camara.leg.br/api/v2/deputados/121759";"MARLLOS SAMPAIO";"54";"54";"MARLLOS ROSSANO RIBEIRO GONÇALVES DE SAMPAIO";"";"M";"";"";"1974-12-28";"";"PI";"Teresina";"https://www.camara.leg.br/internet/deputado/bandep/121759.jpg";"Pós-Graduação"
"179880";"https://dadosabertos.camara.leg.br/api/v2/deputados/179880";"MASSAMI MIKI";"54";"54";"MASSAMI MIKI";"";"M";"";"";"1962-05-19";"";"RR";"Boa Vista";"https://www.camara.leg.br/internet/deputado/bandep/179880.jpg";"Superior"
"179386";"https://dadosabertos.camara.leg.br/api/v2/deputados/179386";"MAURÍCIO ALMEIDA";"54";"54";"MAURICIO LUITGARDS MOURA DE ALMEIDA SILVA";"";"M";"";"";"1978-09-28";"";"MA";"São Luís";"https://www.camara.leg.br/internet/deputado/bandep/179386.jpg";"Superior"
"74045";"https://dadosabertos.camara.leg.br/api/v2/deputados/74045";"MAURÍCIO RANDS";"52";"54";"MAURÍCIO RANDS COELHO BARROS";"";"M";"";"";"1961-09-17";"";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/74045.jpg";"Superior"
"141506";"https://dadosabertos.camara.leg.br/api/v2/deputados/141506";"MAURÍCIO TRINDADE";"53";"54";"MAURÍCIO GONÇALVES TRINDADE";"";"M";"";"";"1962-09-10";"";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/141506.jpg";"Superior"
"73904";"https://dadosabertos.camara.leg.br/api/v2/deputados/73904";"MENDES RIBEIRO FILHO";"50";"54";"JORGE ALBERTO PORTANOVA MENDES RIBEIRO FILHO";"";"M";"";"";"1954-12-27";"2015-05-10";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/73904.jpg";"Superior"
"74056";"https://dadosabertos.camara.leg.br/api/v2/deputados/74056";"MENDONÇA PRADO";"52";"54";"JOSÉ DE ARAÚJO MENDONÇA SOBRINHO";"";"M";"";"";"1966-10-14";"";"SE";"Aracaju";"https://www.camara.leg.br/internet/deputado/bandep/74056.jpg";"Mestrado"
"160644";"https://dadosabertos.camara.leg.br/api/v2/deputados/160644";"MIRIQUINHO BATISTA";"54";"54";"ESMERINO NERI BATISTA FILHO";"";"M";"";"http://miriquinho.blogspot.com/";"1952-07-11";"";"PA";"Abaetetuba";"https://www.camara.leg.br/internet/deputado/bandep/160644.jpg";"Superior"
"74238";"https://dadosabertos.camara.leg.br/api/v2/deputados/74238";"MOACIR MICHELETTO";"49";"54";"MOACIR MICHELETTO";"";"M";"";"";"1942-11-25";"2012-01-30";"SC";"Xanxerê";"https://www.camara.leg.br/internet/deputado/bandep/74238.jpg";"Superior"
"141537";"https://dadosabertos.camara.leg.br/api/v2/deputados/141537";"MOREIRA MENDES";"53";"54";"RUBENS MOREIRA MENDES FILHO";"";"M";"http://instagram.com/moreiramendes55, http://twitter.com/@moreiramendes55, https://www.facebook.com/MoreiraMendesRondonia";"http://www.moreiramendes.com.br";"1946-07-19";"2018-07-11";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/141537.jpg";"Superior"
"74108";"https://dadosabertos.camara.leg.br/api/v2/deputados/74108";"NARCIO RODRIGUES";"50";"54";"NÁRCIO RODRIGUES DA SILVEIRA";"";"M";"";"";"1959-04-23";"";"MG";"Frutal";"https://www.camara.leg.br/internet/deputado/bandep/74108.jpg";"Superior"
"133372";"https://dadosabertos.camara.leg.br/api/v2/deputados/133372";"NATAN DONADON";"52";"54";"NATAN DONADON";"";"M";"";"";"1967-07-27";"";"PR";"Porecatu";"https://www.camara.leg.br/internet/deputado/bandep/133372.jpg";"Secundário"
"74491";"https://dadosabertos.camara.leg.br/api/v2/deputados/74491";"NAZARENO FONTELES";"52";"54";"JOSÉ NAZARENO CARDEAL FONTELES";"";"M";"";"";"1954-05-04";"";"PI";"Acaraú";"https://www.camara.leg.br/internet/deputado/bandep/74491.jpg";"Superior"
"141510";"https://dadosabertos.camara.leg.br/api/v2/deputados/141510";"NEILTON MULIM";"53";"54";"NEILTON MULIM DA COSTA";"";"M";"";"";"1962-07-22";"2025-01-23";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/141510.jpg";"Superior"
"73416";"https://dadosabertos.camara.leg.br/api/v2/deputados/73416";"NELSON BORNIER";"49";"54";"NELSON ROBERTO BORNIER DE OLIVEIRA";"";"M";"";"";"1950-01-14";"2021-04-11";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/73416.jpg";"Superior"
"74750";"https://dadosabertos.camara.leg.br/api/v2/deputados/74750";"NEWTON CARDOSO";"46";"54";"NEWTON CARDOSO";"";"M";"";"";"1938-05-22";"2025-02-02";"BA";"Brumado";"https://www.camara.leg.br/internet/deputado/bandep/74750.jpg";"Superior"
"160657";"https://dadosabertos.camara.leg.br/api/v2/deputados/160657";"NEWTON LIMA";"54";"54";"NEWTON LIMA NETO";"";"M";"http://twitter.com/profnewtonlima, http://twitter.com/redenewton, https://www.facebook.com/redenewtonlima, https://www.youtube.com/redenewtonlima";"";"1953-02-28";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/160657.jpg";"Doutorado"
"74447";"https://dadosabertos.camara.leg.br/api/v2/deputados/74447";"NICE LOBÃO";"51";"54";"NICE LOBÃO";"";"F";"";"";"1936-10-29";"";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/74447.jpg";"Secundário"
"160564";"https://dadosabertos.camara.leg.br/api/v2/deputados/160564";"NILDA GONDIM";"54";"54";"OZANILDA GONDIM VITAL DO REGO";"";"F";"";"";"1946-03-30";"";"PB";"João Pessoa";"https://www.camara.leg.br/internet/deputado/bandep/160564.jpg";"Ensino Médio"
"73594";"https://dadosabertos.camara.leg.br/api/v2/deputados/73594";"NILMAR RUIZ";"51";"54";"NILMAR GAVINO RUIZ";"";"F";"";"";"1956-02-05";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/73594.jpg";"Superior"
"73782";"https://dadosabertos.camara.leg.br/api/v2/deputados/73782";"ODÍLIO BALBINOTTI";"50";"54";"ODILIO BALBINOTTI";"";"M";"";"";"1941-06-08";"2026-02-04";"RS";"Gaurama";"https://www.camara.leg.br/internet/deputado/bandep/73782.jpg";"Superior Incompleto"
"73464";"https://dadosabertos.camara.leg.br/api/v2/deputados/73464";"OLIVEIRA FILHO";"51";"54";"BERNARDINO BARRETO DE OLIVEIRA";"";"M";"";"";"1957-04-15";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/73464.jpg";"Secundário"
"160563";"https://dadosabertos.camara.leg.br/api/v2/deputados/160563";"ONOFRE SANTO AGOSTINI";"54";"54";"ONOFRE SANTO AGUSTINI";"";"M";"http://www.facebook.com/deputadoonofre";"";"1940-03-22";"";"RS";"Vacaria";"https://www.camara.leg.br/internet/deputado/bandep/160563.jpg";"Secundário"
"141514";"https://dadosabertos.camara.leg.br/api/v2/deputados/141514";"OSMAR JÚNIOR";"53";"54";"OSMAR RIBEIRO DE ALMEIDA JÚNIOR";"";"M";"";"";"1959-10-08";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/141514.jpg";"Superior"
"74430";"https://dadosabertos.camara.leg.br/api/v2/deputados/74430";"OSVALDO COELHO";"43";"54";"OSVALDO DE SOUZA COELHO";"";"M";"";"";"1931-08-24";"2015-11-01";"BA";"Juazeiro";"https://www.camara.leg.br/internet/deputado/bandep/74430.jpg";"Superior"
"74191";"https://dadosabertos.camara.leg.br/api/v2/deputados/74191";"OSVALDO REIS";"49";"54";"OSVALDO DE SOUZA REIS";"";"M";"";"";"1936-12-30";"";"PI";"Floriano";"https://www.camara.leg.br/internet/deputado/bandep/74191.jpg";"Secundário"
"160540";"https://dadosabertos.camara.leg.br/api/v2/deputados/160540";"OTONIEL LIMA";"54";"54";"OTONIEL CARLOS DE LIMA";"";"M";"";"";"1969-06-19";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/160540.jpg";"Superior"
"160650";"https://dadosabertos.camara.leg.br/api/v2/deputados/160650";"OZIEL OLIVEIRA";"54";"54";"OZIEL ALVES DE OLIVEIRA";"";"M";"";"";"1965-03-23";"";"PR";"";"https://www.camara.leg.br/internet/deputado/bandep/160650.jpg";"Superior"
"160670";"https://dadosabertos.camara.leg.br/api/v2/deputados/160670";"PADRE TON";"54";"54";"MÁRITON BENEDITO DE HOLANDA";"";"M";"";"";"1968-11-04";"";"PI";"Oeiras";"https://www.camara.leg.br/internet/deputado/bandep/160670.jpg";"Superior"
"73883";"https://dadosabertos.camara.leg.br/api/v2/deputados/73883";"PAULO BORNHAUSEN";"50";"54";"PAULO ROBERTO BARRETO BORNHAUSEN";"";"M";"";"";"1963-09-19";"";"SC";"Blumenau";"https://www.camara.leg.br/internet/deputado/bandep/73883.jpg";"Superior"
"160668";"https://dadosabertos.camara.leg.br/api/v2/deputados/160668";"PAULO CESAR QUARTIERO";"54";"54";"PAULO CESAR JUSTO QUARTIERO";"";"M";"";"";"1952-07-16";"";"RS";"Torres";"https://www.camara.leg.br/internet/deputado/bandep/160668.jpg";"Superior"
"109372";"https://dadosabertos.camara.leg.br/api/v2/deputados/109372";"PAULO FERREIRA";"54";"54";"PAULO ADALBERTO ALVES FERREIRA";"";"M";"";"";"1959-02-04";"";"RS";"Santiago";"https://www.camara.leg.br/internet/deputado/bandep/109372.jpg";"Superior"
"141519";"https://dadosabertos.camara.leg.br/api/v2/deputados/141519";"PAULO PIAU";"53";"54";"PAULO PIAU NOGUEIRA";"";"M";"";"";"1953-08-23";"";"MG";"Patos de Minas";"https://www.camara.leg.br/internet/deputado/bandep/141519.jpg";"Superior"
"74047";"https://dadosabertos.camara.leg.br/api/v2/deputados/74047";"PAULO RUBEM SANTIAGO";"52";"54";"PAULO RUBEM SANTIAGO FERREIRA";"";"M";"";"";"1955-07-17";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/74047.jpg";"Superior"
"160658";"https://dadosabertos.camara.leg.br/api/v2/deputados/160658";"PAULO TADEU";"54";"54";"PAULO TADEU VALE DA SILVA";"";"M";"";"";"1967-12-24";"";"DF";"Brasília";"https://www.camara.leg.br/internet/deputado/bandep/160658.jpg";"Superior"
"160593";"https://dadosabertos.camara.leg.br/api/v2/deputados/160593";"PAULO WAGNER";"54";"54";"PAULO WAGNER LEITE DANTAS";"";"M";"";"";"1962-07-19";"2019-12-29";"RN";"Natal";"https://www.camara.leg.br/internet/deputado/bandep/160593.jpg";"Superior"
"74556";"https://dadosabertos.camara.leg.br/api/v2/deputados/74556";"PEDRO EUGÊNIO";"51";"54";"PEDRO EUGÊNIO DE CASTRO TOLEDO CABRAL";"";"M";"";"";"1949-03-29";"2015-04-20";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/74556.jpg";"Superior"
"174314";"https://dadosabertos.camara.leg.br/api/v2/deputados/174314";"PEDRO GUERRA";"54";"54";"PEDRO DOS SANTOS LIMA GUERRA";"";"M";"";"";"1981-09-14";"";"PR";"";"https://www.camara.leg.br/internet/deputado/bandep/174314.jpg";""
"74111";"https://dadosabertos.camara.leg.br/api/v2/deputados/74111";"PEDRO HENRY";"50";"54";"PEDRO HENRY NETO";"";"M";"";"";"1957-04-19";"";"SP";"Santo André";"https://www.camara.leg.br/internet/deputado/bandep/74111.jpg";"Superior"
"74207";"https://dadosabertos.camara.leg.br/api/v2/deputados/74207";"PEDRO NOVAIS";"47";"54";"PEDRO NOVAIS LIMA";"";"M";"";"";"1930-07-07";"";"MA";"Coelho Neto";"https://www.camara.leg.br/internet/deputado/bandep/74207.jpg";"Superior"
"179384";"https://dadosabertos.camara.leg.br/api/v2/deputados/179384";"PINTO DE LUNA";"54";"54";"JOSÉ PINTO DE LUNA";"";"M";"";"";"1965-03-05";"";"CE";"Aurora";"https://www.camara.leg.br/internet/deputado/bandep/179384.jpg";"Superior"
"141465";"https://dadosabertos.camara.leg.br/api/v2/deputados/141465";"PINTO ITAMARATY";"53";"54";"JOSÉ ELEONILDO SOARES";"";"M";"";"";"1960-05-10";"";"MA";"São Luís";"https://www.camara.leg.br/internet/deputado/bandep/141465.jpg";"Superior"
"172711";"https://dadosabertos.camara.leg.br/api/v2/deputados/172711";"PLÍNIO VALÉRIO";"54";"54";"FRANCISCO PLÍNIO VALÉRIO TOMAZ";"";"M";"";"";"1955-01-31";"";"AM";"Eirunepé";"https://www.camara.leg.br/internet/deputado/bandep/172711.jpg";"Superior"
"162174";"https://dadosabertos.camara.leg.br/api/v2/deputados/162174";"POLICARPO";"54";"54";"ROBERTO POLICARPO FAGUNDES";"";"M";"http://twitter.com/#!/Policarpo_PTDF, http://www.facebook.com/Policarpo1322";"http://www.blogdopolicarpo.com.br/";"1967-02-22";"";"PB";"Passagem";"https://www.camara.leg.br/internet/deputado/bandep/162174.jpg";"Superior"
"141543";"https://dadosabertos.camara.leg.br/api/v2/deputados/141543";"PROFESSOR SETIMO";"53";"54";"SÉTIMO WAQUIM";"";"M";"";"";"1949-11-27";"";"MA";"Timon";"https://www.camara.leg.br/internet/deputado/bandep/141543.jpg";"Superior"
